,LV3,180,0,0,普通,中,なし,,FFHDDDdddAaaBBBCCCACACACADDDD_
幻獣筒【三界三禍】,LV4,200,0,0,普通,中,なし,,FFIDDDdddAaaBBBCCCACACACADDDD_
幻神鼎角筒,LV5,290,0,0,普通,中,なし,,GFIEDDdddAaaBBBCCCACACACADDEE_
,LV6,320,0,1,普通,中,なし,,GGIEEEdddAaaBBBCCCACACACAEEEE_
ディオスブラスト,LV1,150,0,0,やや速い,中,左/小,,DDeDEdBbbAAaaAaB_______B_C____
,LV2,170,0,0,やや速い,中,左/小,,EDfDEdCccAAaaAaB_______B_C____
,LV3,200,0,0,やや速い,中,左/小,,EEfEEeDddAAAaAaB_______BAD____
爆弩コバルトブラスト,LV4,210,0,0,やや速い,中,左/小,,FEgEEeEeeAAAaAAB_______CAD____
爆弩エクスコバルト,LV5,290,0,1,やや速い,中,左/小,,FFgEEeEeeBAAaAAB_______CAE____
,LV6,320,0,1,やや速い,中,左/小,,FFhEEeFeeBAAaAAB_______CAE____
ウラナイランプ,LV1,140,30,3,やや速い,中,なし,,FFICCCDDDAAAAAACACACACACACCCCA
,LV2,180,30,3,やや速い,中,なし,,FFICCCDEDAAAAAACACACACACACCCCA
,LV3,200,30,3,やや速い,中,なし,,GGICCCEFEBAABAACACACACACADDDDA
マジナイランプ,LV4,210,30,3,やや速い,中,なし,,HGICCCFFEBBABBACACACACACADDDDA
マジンノランプ,LV5,290,35,3,やや速い,中,なし,,HGIDDCGFEBBABBACADBCACACADDDDB
,LV6,320,35,3,やや速い,中,なし,,HHIDDDHFFBBABBACADCCACACADDDDC
巨蟹といふ名の白骸,LV1,160,0,1,やや遅い,やや小,なし,,FFHEEDfFeAAAaaAB___CA__CA____B
,LV2,170,0,1,やや遅い,やや小,なし,,GFIEEDfFeBBAaaAB___CA__CA____B
,LV3,210,0,1,やや遅い,やや小,なし,,HGIFEEfFeCBAaaAB___CA__CA____C
白骸の怪弩,LV4,220,0,1,やや遅い,やや小,なし,,IHIFEEfFeCBAaaAB___CA__CA____C
白骸怪弩アクベンス,LV5,310,0,1,やや遅い,やや小,なし,,IHIGFEfFeCBAaaAB___CA__CA____C
,LV6,340,0,1,やや遅い,やや小,なし,,IIIGFFfFeCBAaaAB___CA__CA____C
ブラックパラソル,LV1,150,0,1,やや速い,中,左右/小,防御:10,ECHCccDDDAAaAAaCCCACACA__BE__A
,LV2,170,0,1,やや速い,中,左右/小,防御:10,ECHCccDDDAAaAAaCCCACACA__BE__A
,LV3,190,0,1,やや速い,中,左右/小,防御:10,FDICccDEEBBbAAaCCCACACA__CE__A
クロノパラソル,LV4,200,0,1,やや速い,中,左右/小,防御:10,FDICccDEEBBbAAaCCCACACA__CE__A
ミラパラソル,LV5,290,0,1,やや速い,中,左右/小,防御:20,GEICccEFEBBbAAaCCCACACA__CE__B
,LV6,330,0,1,やや速い,中,左右/小,防御:20,GEICccFGGBBbAAaCCCACACA__CE__C
ショットボウガン・蒼,LV1,160,20,0,やや遅い,中,なし,,FFFBccFDdAaaAaaBB____BA___C___
,LV2,180,20,0,やや遅い,中,なし,,GFGCddFDdAaaAaaBB____CA___D___
,LV3,190,20,0,やや遅い,中,なし,,HFHCddFEeAaaAaaBB____CA___D___
バレットシャワー・蒼,LV4,200,20,0,やや遅い,中,なし,,IFICddFEeAaaAaaBB____CA___D___
レインバレッツ・蒼,LV5,260,20,1,やや遅い,中,なし,,IGJDddFFeAaaAaaBB____CA___E___
,LV6,310,20,1,やや遅い,中,なし,,IGJDddGGeAaaAaaBB____CA___E___
ショットボウガン・碧,LV1,170,0,2,やや速い,中,なし,防御:10,FFfBccDDdAaaAaaBA__CBBA____C__
,LV2,200,0,2,やや速い,中,なし,防御:10,FFfBccDDdAaaAaaBA__CBBA____C__
バレットシャワー・碧,LV3,210,0,2,やや速い,中,なし,防御:10,FFfCddEDdAaaAaaBA__CBCA____D__
レインバレッツ・碧,LV4,240,0,3,やや速い,中,なし,防御:15,GGfDddFDdAaaAaaBA__DBCA____E__
,LV5,330,0,3,やや速い,中,なし,防御:15,HGfDddGEdAaaAaaBA__DBCA____E__
ショットボウガン・紅,LV1,190,0,2,やや速い,中,なし,,FFFBccEFfAaaAaaBB____BA__C____
,LV2,200,0,2,やや速い,中,なし,,GFGCccEFfAaaAaaBB____BA__C____
バレットシャワー・紅,LV3,210,0,2,やや速い,中,なし,,GFGCccEFfAaaAaaBB____BA__C____
レインバレッツ・紅,LV4,270,0,2,やや速い,中,なし,,HFGDccFFfAaaAaaBBCB__BA__D____
,LV5,330,0,2,やや速い,中,なし,,HGGDccGGfAaaAaaBBCC__BA__D____
シェルバレット,LV1,170,0,0,普通,中,左右/大,,AEFcddBCCaaaAaaB_E_B______D___
,LV2,190,0,0,普通,中,左右/大,,AEGdddBDDaaaAaaB_E_C______D___
インセクヴァールカン,LV3,200,0,0,普通,中,左右/大,,AFHeddBDDaaaAaaB_E_C______D___
蜂巣リボルヴァルカン,LV4,230,0,3,普通,中,左右/大,,CGHeddDEEaaaAaaB_E_C______D___
,LV5,320,0,3,普通,中,左右/大,,EGIeddEFEaaaBaaB_E_C______E___
デザートストーム,LV1,170,0,1,極速,中,なし,,FFICCCDDDAAAAAACCCACACA___C___
,LV2,190,0,1,極速,中,なし,,GFIDDDDDDAAAAAACCCACACA___D___
デザートテンペスト,LV3,210,0,1,極速,中,なし,,HFIDDDEEEAAAAAACCCACACA___E___
沙塵弩ガレオストーム,LV4,240,0,1,極速,中,なし,,HGIDDDFFEBAAAAACCCACACA___F___
,LV5,320,0,1,極速,中,なし,,IGIEDDFFFBAAAAACCCACACA___F___
ロンナークプシカ,LV1,170,0,1,普通,中,なし,,EEFCccCCcaaaAaaB___C_____BB_B_
,LV2,190,0,1,普通,中,なし,,EEFDccDDdaaaAaaB___C_____BC_C_
,LV3,200,0,1,普通,中,なし,,FFGDccEEebbbAaaB___C_____CC_C_
ロンベルチャカリオ,LV4,210,0,1,普通,中,なし,,GGHDDCEFfbbbAaaB___C_____CD_D_
奇銃ロンベルカタ,LV5,240,0,2,普通,中,なし,,HGHEDCEGfbbbAaaB___D_____DE_D_
,LV6,330,0,2,普通,中,なし,,HGHEDDFGgbbbAaaB___D_____DE_D_
ハーイゲヴァー,LV1,190,0,0,普通,中,なし,,EEgDFEdDdbAaaaAB____________D_
,LV2,200,0,0,普通,中,なし,,EEgDFEeEebAaaaAB____________D_
口裂けハーイゲヴァー,LV3,210,0,0,普通,中,なし,,FEhDFEfFfbAaaaAB____________E_
口裂けハーイザルヴ,LV4,270,0,0,普通,中,なし,,GEhEFEfFfbAaaaAB____________F_
,LV5,300,0,0,普通,中,なし,,GFhEFEfFfbAaaaAB____________F_
,LV6,330,0,0,普通,中,なし,,HFhFFEfFfbAaaaAB____________G_
テイルブリザード,LV1,170,10,1,やや遅い,中,なし,,EDEEEEdddbaaaaaCC____CA_____F_
,LV2,180,10,1,やや遅い,中,なし,,EDEEEEdddbaaaaaCC____DB_____F_
テイルアヴァランチ,LV3,190,10,1,やや遅い,中,なし,,FEFFFFeeebaaaaaCC____DB_____F_
怒弩ブリガンテ,LV4,280,15,2,やや遅い,中,なし,,FFFGFFeeebaaaaaCC____DB_____F_
,LV5,310,15,2,やや遅い,中,なし,,GFFGGFeeebaaaaaCC____DB_____G_
真ユクモノ弩,LV1,180,0,1,普通,中,なし,,EEFCbbBccBbaaaaBABA__BABA_____
,LV2,200,0,1,普通,中,なし,,EEFCbbBccBbaaaaBABA__BABA_____
ユクモ霊弩【弾雨】,LV3,210,0,1,普通,中,なし,,EEFCbbBccBbaaaaBABA__BABA_____
ユクモ神霊弩【弾嵐】,LV4,270,0,1,普通,中,なし,,FFFDbbBccBbaaaaBABA__BABA_____
,LV5,340,0,1,普通,中,なし,,FGGEbbBccBbaaaaBABA__BABA_____
ボルボバレット,LV1,200,0,0,極遅,中,左右/小,防御:10,EFHBbcDCcaaaAaaB___B___BA_____
,LV2,210,0,0,極遅,中,左右/小,防御:10,EFHCbcDCcaaaAaaB___B___BA_____
ボルボランチャー,LV3,220,0,0,極遅,中,左右/小,防御:15,FFHCbcEDcaaaAaaB___B___BA_____
バズルボローカ,LV4,280,0,0,極遅,中,左右/小,防御:15,GGICDcFDdaaaBaaB___C___CB_____
,LV5,340,0,0,極遅,中,左右/小,防御:20,GGICEcGDdaaaBaaB___C___CB_____
グレネードボウガン,LV1,180,0,0,極速,中,なし,,EEDbbcEFfAAaAAaB___B_____C____
,LV2,190,0,0,極速,中,なし,,EEDbbcEFfAAaAAaB___B_____C____
グレネードリボルバー,LV3,210,0,0,極速,中,なし,,FFDbbcEFfAAaAAaB___B_____D____
エクスリボルバー,LV4,270,0,2,極速,中,なし,,FFEccdFGfBBaBBaB___B_____D____
,LV5,330,0,3,極速,中,なし,,HHGccdFGgBBaBBaB___B_____D____
アズラクヴァヤ,LV1,160,0,1,やや遅い,中,なし,,EFFCDcCCcaaaaaaB_BABAC________
,LV2,180,0,1,やや遅い,中,なし,,EFFCDcDCcaaaaaaB_BABAC________
眠梟公爵ドルモ,LV3,200,0,1,やや遅い,中,なし,,FGFDDcDDcaaaaaaB_BABACB_______
眠梟大公モルドルモ,LV4,260,0,2,やや遅い,中,なし,,GGGDEcDEcaaaaaaB_CACACB_______
,LV5,280,0,2,やや遅い,中,なし,,GHGDEcDEcaaaaaaB_CBCBCB_______
,LV6,300,0,2,やや遅い,中,なし,,GHGDEcDEcaaaaaaB_CBCBCB_______
ラヴァシュトローム,LV1,190,0,0,普通,中,右/小,,FDhBBBBBBAAAAAACCCACACACACCCC_
,LV2,200,0,0,普通,中,右/小,,IFiCCCCCCAAAAAACCCACACACACCCC_
ラヴァストーム,LV3,210,0,0,普通,中,右/小,,IFiCCCCCCAAAAAACCCACACACADDDD_
ラヴァタイフーン,LV4,280,0,1,普通,中,右/小,,IGiDDDDDDAAAAAACCCACACACADDDD_
,LV5,300,0,2,普通,中,右/小,,IGiDDDDDDBAABAACCDADADADBDDDD_
,LV6,330,0,2,普通,中,右/小,,IHiEEEEEEBBBBBBCCDADADADBDDDD_
ド【兇】,LV1,190,30,1,普通,中,なし,,FHIdCcdDdbBbaAbCCCB______E___B
,LV2,200,30,1,普通,中,なし,,GIIdCcdDdbBbaBbCCDB______E___B
黒狼隊のショウド,LV3,210,30,1,普通,中,なし,,HIIdCcdDdbBbaBbCCDC______E___B
黒狼衝弩【玄】,LV4,280,30,2,普通,中,なし,,IIIdDcdDdbBbaBbCCDC______F___B
,LV5,300,30,2,普通,中,なし,,IIIdEcdDdbCbaBbCCDC______G___C
,LV6,330,30,2,普通,中,なし,,IIIdEcdEdbCbaBbCCDC______G___C
雷砲サンダークルス,LV1,180,10,2,普通,やや小,左/小,,FGGCDdEDdAaaaaaB___B___B___C__
,LV2,190,10,2,普通,やや小,左/小,,GHHDDdEDdAaaaaaB___B___B___C__
雷迅砲サンダークルス,LV3,200,20,2,普通,やや小,左/小,,HIIDEdEDdAaaaaaB___C___C___D__
豪雷迅砲クルサンダー,LV4,270,25,2,普通,やや小,左/小,,HJIEEdEDdAaaaaaB___C___C___E__
,LV5,290,25,2,普通,やや小,左/小,,IKIEEdEDdAaaaaaB___D___C___E__
,LV6,320,25,2,普通,やや小,左/小,,ILJFFdEDdAaaaaaB___D___C___F__
飛雷弩,LV1,190,0,1,普通,小,なし,防御:30,FFgBBbCCcaaabbbCA__BB______C__
,LV2,200,0,1,普通,小,なし,防御:30,GFhCCcDDdaaabbbCA__BB______C__
撃雷弩【麒麟】,LV3,210,0,1,普通,小,なし,防御:30,GFhCCcDDdaaabbbCA__BB______C__
撃雷弩【麒麟王】,LV4,270,0,2,普通,小,なし,防御:30,GFhDCcEDdaaabbbCA__CB______D__
,LV5,300,0,2,普通,小,なし,防御:30,GGhDDcEEdaaabbbCA__CB______D__
,LV6,330,0,3,普通,小,なし,防御:30,GGhEDcFEdaaabbbCA__DB______E__
神ヶ島,LV1,200,0,0,極速,やや小,なし,,DFIbbBbcDCCCCCCBB___B_BCBA___C
,LV2,210,0,0,極速,やや小,なし,,DFIbbBcdECCCCCCBB___B_BCBA___C
大神ヶ島【出雲】,LV3,220,0,0,極速,やや小,なし,,DFIbbBcdECCCCCCBB___B_BCBA___C
大神ヶ島【神在月】,LV4,300,0,0,極速,やや小,なし,,EGIbbCcdFCCCCCCBB___B_BCBA___C
,LV5,340,0,0,極速,やや小,なし,,EGIbbCcdFCCCCCCBB___B_BCBC___C
パールフリルパラソル,LV1,190,0,0,やや速い,中,なし,防御:10,FDICCCDEEBBbAAaCCCACA__CA__ECA
,LV2,200,0,0,やや速い,中,なし,防御:10,FDICCCDEEBBbAAaCCCACA__CA__ECA
パールセレブパラソル,LV3,210,0,0,やや速い,中,なし,防御:10,FDICCCDEEBBbAAaCCCACA__CA__ECA
真珠夫人の仕込傘,LV4,270,0,0,やや速い,中,なし,防御:10,GEIEEEDEEBBbAAaCCCADB__CA__FCA
,LV5,320,0,0,やや速い,中,なし,防御:10,GEIEFFDEEBBbAAaCCCADB__CA__FCA
アサルトコンガ,LV1,170,0,1,やや速い,中,なし,,EDeCCcCCcaaaAaaCCCACACA__C____
,LV2,190,0,1,やや速い,中,なし,,EEeDCcCCcaaaAaaCCCACACA__C____
コンバットコンガ,LV3,210,0,1,やや速い,中,なし,,FEfDDcDDcaaaAaaCCCACACA__C____
アタックオンコンガ,LV4,240,0,2,やや速い,中,なし,,FFfEDDEDdaaaAaaCCCBCBCB__D____
,LV5,330,0,3,やや速い,中,なし,,GFfEEDEEdaaaAaaCCCBCBCB__D____
ブリザードカノン,LV1,190,15,0,やや速い,中,なし,,DEfDFEBCcaaaaaaB_____C______C_
ブリザードヘイル,LV2,200,15,0,やや速い,中,なし,,DEfDFEBCcaaaaaaB_____C______C_
ブリザードタビュラ,LV3,280,20,0,やや速い,中,なし,,EFgEFFBCcaaaaaaB_____C______D_
,LV4,300,20,0,やや速い,中,なし,,EGgEFFBCcaaaaaaB_____C______D_
,LV5,320,20,0,やや速い,中,なし,,EGgEGFBCcaaaaaaB_____C______D_
タイタングレネード,LV1,200,0,1,極速,中,なし,防御:10,EEicCCcCCaAAaBAB_BA______C_C__
,LV2,210,0,1,極速,中,なし,防御:10,EEicCCcCCaAAaBAB_BA______C_C__
タイタンパンツァー,LV3,230,0,1,極速,中,なし,防御:10,FEicCCcCCaAAaBAB_BA______D_C__
タイタンボンバルド,LV4,290,0,1,極速,中,なし,防御:15,FFIcDDcDDaBAaBAB_CA__BB__D_D__
,LV5,320,0,1,極速,中,なし,防御:15,GGIcEDcEDaBBaBBB_CA__BB__D_D__
,LV6,350,0,1,極速,中,なし,防御:20,GGJcEEcEEaBBaBBB_CA__BB__D_D__
メイルシュトローム,LV1,210,0,1,やや速い,やや小,なし,防御:10,FEfCCCCCCAAaAAaC___C__AB__C___
,LV2,210,0,1,やや速い,やや小,なし,防御:15,GFgCCCCCCAAaAAaC___C__AB__C___
ネビュラシュトローム,LV3,220,0,1,やや速い,やや小,なし,防御:20,HGhCCCCCCAAaAAaC___C__AB__C___
流弩ガノシュトローム,LV4,270,0,2,やや速い,やや小,なし,防御:20,HGhDCCCCCAAaAAaC___C__AB__C___
,LV5,300,0,2,やや速い,やや小,なし,防御:20,HGhEDDDCCAAaAAaC___C__AB__C___
,LV6,330,0,2,やや速い,やや小,なし,防御:20,HGhFEEDCCAAaAAaC___C__AB__C___
機銃ストラフィング,LV1,200,0,0,普通,中,右/大,防御:10,FFGcbbEEDaaaAbaB_CDBA_____D_D_
,LV2,210,0,0,普通,中,右/大,防御:15,FFHdccEEDaaaAbaB_CDCA_____D_D_
機銃砲バタルビトリア,LV3,220,0,0,普通,中,右/大,防御:20,FFIeddEEDaaaAbaB_CDCA_____D_D_
機銃砲ズィクビトリア,LV4,290,0,0,普通,中,右/大,防御:20,GFIeddEEDaaaAbaB_CDCA_____E_E_
,LV5,320,0,0,普通,中,右/大,防御:25,GGIeddFEEaaaAbaB_DDCB_____E_E_
,LV6,330,0,0,普通,中,右/大,防御:25,HHIeddFFEaaaAbaB_DDCB_____F_E_
叛逆の旋弩,LV1,220,20,2,やや速い,大,なし,,HCDEDdDDDbbbbaa_______________
,LV2,230,20,2,やや速い,大,なし,,IDEEDdDDDbbbbaa_______________
叛逆弩ヴァルレギオン,LV3,240,20,2,やや速い,大,なし,,IEFEDdEDDbbbbaa_______________
叛断ノ覇弩レギオン,LV4,290,20,2,やや速い,大,なし,,IFGFEdFDDbbbbaa_______________
,LV5,310,20,2,やや速い,大,なし,,IGGFEdFEDbbbbaa_______________
,LV6,330,20,2,やや速い,大,なし,,IGHFEdGEEbbbbaa_______________
ベルクーツ,LV1,200,0,1,やや遅い,やや小,なし,,DDEBBbDEFAAAAaaBA____BACA_____
,LV2,210,0,1,やや遅い,やや小,なし,,EEFBBbEFFBBBAaaBA____BACB_____
ド級弩アルデバラン,LV3,220,0,1,やや遅い,やや小,なし,,FFGBBbFFFCCCAaaBA____BACB_____
超ド級弩アルデバラン,LV4,310,0,1,やや遅い,やや小,なし,,GFGBBbGGFCCCAaaBA____BACC_____
,LV5,330,0,1,やや遅い,やや小,なし,,GFGBBbGGGCCCAaaBA____BADC_____
爆砕の光弩,LV1,210,0,1,やや速い,中,左/小,防御:10,DFHDEdCccAAaaAaB_______B_D____
,LV2,220,0,1,やや速い,中,左/小,防御:10,EFHDEdDddBBbbBBB_______B_D____
破岩弩バリスタイト,LV3,230,0,1,やや速い,中,左/小,防御:10,FFHDEdEeeCBbbBBB_______C_E____
砕巌弩バリスタイト,LV4,310,0,1,やや速い,中,左/小,防御:15,GGHDEdEeeCBbbBBB_______C_E____
,LV5,330,0,1,やや速い,中,左/小,防御:15,GHHEFdFeeCCbBBBB_______C_F____
,LV6,350,0,1,やや速い,中,左/小,防御:15,GHHFFdFeeCCbBBBB_______C_F____
THEオラクル,LV1,190,35,2,普通,中,なし,,EGHcCcFCcbbaAaaB___B___B_____C
,LV2,200,35,2,普通,中,なし,,FHIcCcFDdbbaAAaB___B___B_____C
THEパニッシャー,LV3,210,35,2,普通,中,なし,,GIIcCcFDdbbaAAAB___B___B_____C
THEヴァーチ,LV4,290,35,2,普通,中,なし,,GIIcCcFEdbbaBAAB___B___B_____C
,LV5,300,35,2,普通,中,なし,,HJIcDcFEdbbaBAAB___B___B_____C
,LV6,320,35,2,普通,中,なし,,IJJcEcFFdbbaBAAB___B___B_____C
ラージャンデグ,LV1,210,-15,0,普通,中,左右/大,,HHHDDDcccBBBAaaCC__CA____C_CA_
,LV2,220,-15,0,普通,中,左右/大,,IIIDDDdddBBBAAaCC__CA____D_DB_
金獅子筒【万雷】,LV3,220,-15,0,普通,中,左右/大,,IIIEEEeeeBBBAAACC__CB____D_DB_
金獅子筒【兆雷】,LV4,310,-15,0,普通,中,左右/大,,IIIFEEeeeCBBBAACC__DB____D_EB_
,LV5,330,-15,0,普通,中,左右/大,,IIIFFEeeeCCBBAACC__DB____D_EB_
イビルマシーン,LV1,190,-10,0,極遅,小,左/大,,ADHcdDbcFaaaaaB________C_B__AC
,LV2,200,-10,0,極遅,小,左/大,,AEIcdDbcFaaaaaB________C_C__AC
マッドネスグリーフ,LV3,210,-10,0,極遅,小,左/大,,AEIcdEbcFaaaaaB________C_C__BC
ネロ＝マッドネス,LV4,300,-10,1,極遅,小,左/大,,AEJcdEbDGaaaaaB________C_C__BC
,LV5,330,-10,1,極遅,小,左/大,,AEJcdFbEHaaaaaB________C_C__BC
瓢弾,LV1,180,0,2,やや速い,中,なし,,EBFBccCccaaaaaaBA__________CC_
,LV2,190,0,2,やや速い,中,なし,,FCGDeeDccaaaaaaBA__________DD_
,LV3,200,0,2,やや速い,中,なし,,GDHDeeDccaaaaaaBA__________DD_
瓢弾【千成】,LV4,210,0,2,やや速い,中,なし,,HEIDeeDccaaaaaaBA__________DD_
大瓢弾【万成】,LV5,260,0,2,やや速い,中,なし,,HEIFeeEccaaaaaaBA__________EE_
,LV6,330,0,3,やや速い,中,なし,,HFIFeeFccaaaaaaBA__________EE_
未解を照らす軽弩,LV1,190,15,1,普通,中,なし,,FFEEDDEDDaaaaaaBA__BA____D_D__
研鑽されし龍識軽弩,LV2,210,15,1,普通,中,なし,,FFEEEDEEDaaaaaaBA__BA____D_D__
龍識究弩ファノス,LV3,230,20,2,普通,中,なし,,GGGFEEFEEaaaaaaBA__BB____E_E__
,LV4,280,20,2,普通,中,なし,,HGGFFEFFEaaaaaaBA__BB____E_E__
,LV5,300,30,3,普通,中,なし,,HGGGFFGFFaaaaaaBA__BB____E_E__
アームキャノン,LV1,190,0,3,普通,中,なし,防御:10,GfEcCCdBBAAaaAABB___A____C_CBA
,LV2,200,0,3,普通,中,なし,防御:15,HgFcCCdBCBAaaAABC___A____C_CCA
アームキャノンＸ,LV3,210,0,3,普通,中,なし,防御:20,IhGcCCdCCBBaaAABC___A____C_DCA
アームキャノンＸＸ,LV4,270,0,3,普通,中,なし,防御:25,IhHcDDdDDBBaaAABC___A____C_ECA
,LV5,320,0,3,普通,中,なし,防御:30,JhHcDDdDDBBaaAABC___A____C_FCA
鋼氷蜂弩,LV1,210,10,1,やや遅い,小,左右/小,,EGFdDDCCcBBBaBaCA__BA_______B_
,LV2,220,10,1,やや遅い,小,左右/小,,FGFdDDCCcBBBaBaCA__CA_______B_
ホーネス＝ダオラ,LV3,230,10,1,やや遅い,小,左右/小,,GGGdDDDDdBBBaBaCA__CB_______C_
ザンブル＝ダオラ,LV4,300,15,1,やや遅い,小,左右/小,,HHHdEEEDdBBBaBaCA__CB_______D_
,LV5,330,15,1,やや遅い,小,左右/小,,HHHdFEFEdBBBaBaCA__CB_______E_
シルバースパルタカス,LV1,210,-10,0,普通,中,なし,,FFICCFBBBAAAAAACCCACA____CC_C_
,LV2,220,-10,0,普通,中,なし,,GFICDFCCCAAAAAACCCACA____DC_C_
朧銀の連弩,LV3,230,-10,0,普通,中,なし,,HFICEFDDDAAAAAACCCACA____EC_C_
銀輝のアストリオス,LV4,320,-10,0,普通,中,なし,,HGIDFGEDDAAAAAACCCACA____FC_C_
,LV5,350,-10,0,普通,中,なし,,HGIEFGEDDAAAAAACCCACA____GC_C_
ゴールドヴァルキリー,LV1,200,0,0,やや速い,中,なし,,FFIDDdBccBBbBBaCCB_DB____DDBBB
,LV2,210,0,0,やや速い,中,なし,,GFIDDdCddBBbBBaCCB_DB____DDCBB
金華の連弩,LV3,220,0,0,やや速い,中,なし,,HFIEEeDeeBBbBBaCCB_DB____EDCCB
金煌のオレルス,LV4,310,0,0,やや速い,中,なし,,IGIFFfDeeBBbBBaCCBBDB____FDCCB
,LV5,340,0,0,やや速い,中,なし,,IGIFFfDeeBBbBBaCCBBDB____FDCCB
繚乱の対弩,LV1,210,0,3,普通,中,なし,,EFICCCFFFBBbAAABADBBA____F____
,LV2,220,0,3,普通,中,なし,,FGIDDDFFFBBbAAABADBCA____F____
金華朧銀の対弩,LV3,230,0,3,普通,中,なし,,GHIEEEFFFBBbAAABADBCA____F____
繚乱の対弩【千輪】,LV4,320,0,3,普通,中,なし,,GHJFEEGGFBBbAAABADBCA____F____
,LV5,340,0,3,普通,中,なし,,HIJFFEHGFBBbAAABADBCA____F____
鬼神筒,LV1,220,-25,0,普通,中,左右/大,,IIIEEEdddBBBBBBCC__CB____DAD__
,LV2,230,-25,0,普通,中,左右/大,,IIIEEEdddBBBBBBCC__CB____DAD__
鬼神筒【雷天】,LV3,240,-25,0,普通,中,左右/大,,IIIEEEdddBBBBBBCC__CB____DAD__
鬼神大筒【怒雷天】,LV4,330,-25,0,普通,中,左右/大,,IIIFEEdddCBBBBBCC__CB____DAE__
,LV5,340,-25,0,普通,中,左右/大,,IJJGFFdddCCCBBBCC__CB____DAF__
業弩ダークデメント,LV1,220,-15,0,普通,小,左/大,,ACGcCEcCFaaaAaA________BBB__AB
,LV2,230,-15,0,普通,小,左/大,,ADHcCEcCFaaaAaA________BBB__AB
滅弩ダークデメント,LV3,240,-15,0,普通,小,左/大,,ADIcDFcCFaaaAaA________BBB__AC
咎弩アビルデメント,LV4,330,-15,0,普通,小,左/大,,AEIcEFcDGaaaAaA________BBB__AC
,LV5,360,-15,0,普通,小,左/大,,AEIcEGcDGaaaAaA________BBB__AC
崩弩エイヌカムルバス,LV1,240,-30,2,やや遅い,大,左右/小,,FIIbCCbCCaBBaABBA____BABA_C_E_
,LV2,250,-30,2,やや遅い,大,左右/小,,GIIbCCbCCaBBaABBA____BABA_D_E_
崩天弩エイヌオンカム,LV3,260,-30,2,やや遅い,大,左右/小,,HIIbCCbCCaBBaABBA____BABA_E_E_
崩界弩エイヌカムノミ,LV4,360,-30,2,やや遅い,大,左右/小,,IJIbDCbDCaBBaABBA____BABA_F_F_
,LV5,380,-30,2,やや遅い,大,左右/小,,IJIbEDbEDaBBaABBA____BABA_F_G_
凶針【水禍】,LV1,200,-10,0,普通,中,なし,,FGHCCcCCcBBbBaaCBBA______CCCCC
,LV2,210,-10,0,普通,中,なし,,GGICCcCCcBBbBaaCBBA______CCCCC
天嵐ノ針【水天一色】,LV3,220,-10,0,普通,中,なし,,HHICCcCCcBBbBaaCBBA______CCCCC
太虚ノ針【沖天】,LV4,320,-10,0,普通,中,なし,,HIICCcCCcBBbBaaCBBA______CDDCC
,LV5,330,-10,0,普通,中,なし,,HIICCcCCcBBbBaaCBBA______CEECC
極星弩グラーグ,LV1,200,10,2,やや速い,小,なし,,EFFDEEeEeAAAaaAB___CA__CA____B
,LV2,210,10,2,やや速い,小,なし,,FFGDEEeEeAAAaaAB___CA__CA____B
驚嘆ナル弩星グラーグ,LV3,220,10,2,やや速い,小,なし,,GFHEEEeEeBBBaaAB___CA__CA____B
極星嘆弩グラーガロア,LV4,300,10,2,やや速い,小,なし,,HGHFFEeEeBBBaaAB___CA__CA____C
,LV5,330,10,2,やや速い,小,なし,,IHHFFEeEeBBBaaAB___CA__CA____C
銀翼の連弩,LV1,180,0,1,極速,小,なし,,DFdBCcCCbAaaAaa______________B
龍星弩ホーテック,LV2,190,0,1,極速,小,なし,,EFdBCcCCbAaaAaa______________B
赫醒弩ボルテルク,LV3,240,0,1,極速,小,なし,,FGdCCcDCbBaaAaa______________B
,LV4,270,0,1,極速,小,なし,,GGdCDcDDbBAaBAa______________C
,LV5,290,0,2,極速,小,なし,,GHdCDcDDbBAaBAa______________C
,LV6,310,0,2,極速,小,なし,,HHdDDcEDbCAaBAa______________C
エルダーバレット,LV1,250,0,0,普通,中,なし,,GGHEEDDbbBaaaBaB_____BA_____D_
サルビアバレット,LV2,280,0,0,普通,中,なし,,HHIFEDDbbBaaaBaB_____BA_____D_
フィロゾフバレット,LV3,330,0,0,普通,中,なし,,HHIFFEEbbBaaaBaB_____BB_____D_
就航記念のバルバス,LV1,250,0,0,やや速い,中,左右/小,防御:30,IIJDECcbbAaaBBBBA____CB_______
バルバス・リミテ,LV2,280,0,0,やや速い,中,左右/小,防御:30,IIKDECcbbAaaCBBBA____CB_______
快航銃パラグビオン,LV3,330,0,0,やや速い,中,左右/小,防御:30,IJKDECcbbAaaCBBBA____CB_______
王牙弩【迸雷】,LV1,290,15,2,普通,中,なし,,FIIcDDdCcaaaAAaB___CB__B___E__
真・王牙弩【天象】,LV2,310,15,2,普通,中,なし,,GIJcEDdCcaaaBAaB___DB__B___F__
ガオウ・バルゾルデ,LV3,330,15,2,普通,中,なし,,HJJcEFdCcaaaBAaB___DB__B___F__
ウェル,LV1,290,10,1,やや速い,中,なし,,EEFdDDcDDAAAAAABB______B_B___C
サムデイ,LV2,310,10,1,やや速い,中,なし,,EFGdDDcDDAAAAAABB______B_B___C
ザ・ガンナー,LV3,330,10,1,やや速い,中,なし,,FFGdEEcEEAAAAAABB______B_B___C
